RunDate,Service Provider,ConsentID or Water Group,Activity Number,Meters,Type,Limit,Max Use,Percent Over Limit,Date of Highest Overage,Date of Earliest Non-compliance,Date of Latest Non-compliance
19-Jan-2019,Boraman,CRC991963A.2,CRC991963A.2-1,J38/0753-M1,Take Rate,27.0 l/s,33.2 l/s,22.90%,14/01/2019 14:45,11/01/2019 0:00,18/01/2019 0:45
19-Jan-2019,Boraman,CRC991963A.2,CRC991963A.2-1,J38/0753-M1,7 day Volume,13670.0 m3,14667.0 m3,7.30%,12/01/2019 0:00,12/01/2019 0:00,13/01/2019 0:00
19-Jan-2019,Boraman,CRC990660.2,CRC990660.2-1,L36/2109-M1,Take Rate,972.0 l/s,1256.1 l/s,29.20%,31/12/2018 8:00,31/12/2018 8:00,16/01/2019 10:45
19-Jan-2019,Boraman,CRC990660.2,CRC990660.2-1,L36/2109-M1,Take Rate - Low Flow Ban,0 l/s,675.8 l/s,-,16/01/2019 8:00,16/01/2019 8:00,16/01/2019 10:45
19-Jan-2019,ECS,CRC971400.1,CRC971400.1-1,K38/0044-M1,Take Rate,45.0 l/s,2462.8 l/s,5372.80%,14/01/2019 13:15,14/01/2019 12:41,16/01/2019 14:15
19-Jan-2019,ECS,CRC971400.1,CRC971400.1-1,K38/0044-M1,1 day Volume,3888.0 m3,18375.0 m3,372.60%,15/01/2019 0:00,15/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Watermetrics,CRC970684.2,CRC970684.2-1,L37/0398-M1,Take Rate,90.0 l/s,130.8 l/s,45.40%,18/01/2019 0:00,14/01/2019 2:45,18/01/2019 0:00
19-Jan-2019,,CRC961101.3,CRC961101.3-1,K38/0416-M1,Take Rate,14.4 l/s,23.9 l/s,65.90%,18/01/2019 0:45,11/01/2019 0:00,18/01/2019 6:30
19-Jan-2019,,CRC961101.3,CRC961101.3-1,K38/0416-M1,1 day Volume,1240.0 m3,1976.0 m3,59.40%,12/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,,CRC960633,CRC960633-1,M36/4966-M1,Take Rate,6.0 l/s,6.2 l/s,3.20%,11/01/2019 0:00,11/01/2019 0:00,17/01/2019 11:30
19-Jan-2019,,CRC960633,CRC960633-1,M36/4966-M1,1 day Volume,520.0 m3,534.4 m3,2.80%,12/01/2019 0:00,12/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,ECS,CRC960266.2,CRC960266.2-1,K38/0212-M1,Take Rate,38.0 l/s,40.0 l/s,5.30%,11/01/2019 15:45,11/01/2019 0:00,11/01/2019 17:30
19-Jan-2019,Watermetrics,CRC180915,CRC180915-1,K37/1647-M1 + K37/2113-M1 + K37/2991-M1 + K37/3004-M1,Take Rate,112.8 l/s,160.6 l/s,42.30%,14/01/2019 5:15,11/01/2019 0:00,17/01/2019 19:00
19-Jan-2019,WaterCheck,CRC180607,CRC180607-1,M33/0260-M1,Take Rate,38.8 l/s,40.0 l/s,3.10%,12/01/2019 7:45,11/01/2019 3:15,14/01/2019 5:15
19-Jan-2019,ECS,CRC180508,CRC180508-1,I40/0526-M1,Take Rate,53.0 l/s,59.2 l/s,11.60%,15/01/2019 11:00,15/01/2019 11:00,18/01/2019 3:00
19-Jan-2019,Loncel,CRC172252,CRC172252-3,CB19/5047-M1,Take Rate,49.0 l/s,57990.7 l/s,118248.40%,11/01/2019 14:15,11/01/2019 14:15,16/01/2019 16:00
19-Jan-2019,Loncel,CRC172252,CRC172252-3,CB19/5047-M1,7 day Volume,27216.0 m3,419124.3 m3,1440.00%,13/01/2019 0:00,12/01/2019 0:00,13/01/2019 0:00
19-Jan-2019,WaterCheck,CRC172241,CRC172241-1,L35/0738-M1,1 day Volume,249.0 m3,257.4 m3,3.40%,17/01/2019 0:00,12/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,WaterCheck,CRC169931,CRC169931-2,M35/18306-M1,Take Rate,15.0 l/s,15.5 l/s,3.30%,23/10/2018 9:30,17/10/2018 14:00,7/01/2019 11:45
19-Jan-2019,Aqualinc,CRC163485,CRC163485-1,L36/0417-M1,7 day Volume,23000.0 m3,23267.0 m3,1.20%,12/01/2019 0:00,12/01/2019 0:00,13/01/2019 0:00
19-Jan-2019,Watermetrics,CRC163452,CRC163452-1,L36/1321-M1 + L36/1438-M1 + L36/1439-M1,1 day Volume,8916.0 m3,10242.0 m3,14.90%,12/01/2019 0:00,12/01/2019 0:00,12/01/2019 0:00
19-Jan-2019,Boraman,CRC163034,CRC163034-1,H40/0008-M1,Take Rate,15.3 l/s,16.4 l/s,7.10%,13/01/2019 22:45,13/01/2019 0:45,18/01/2019 2:00
19-Jan-2019,,CRC151671,CRC151671-1,J38/0246-M1,1 day Volume,1479.0 m3,2422.0 m3,63.80%,18/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC150120,CRC150120-1,K37/1649-M1,Take Rate,29.0 l/s,35.0 l/s,20.70%,17/01/2019 21:00,11/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC150120,CRC150120-1,K37/1649-M1,1 day Volume,2506.0 m3,2933.0 m3,17.00%,18/01/2019 0:00,14/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC146006,CRC146006-1,J41/0062-M1,Take Rate,20.0 l/s,25.6 l/s,28.00%,11/01/2019 0:00,11/01/2019 0:00,11/01/2019 8:15
19-Jan-2019,WaterCheck,CRC144158,CRC144158-1,M33/0267-M1,Take Rate,46.0 l/s,49.6 l/s,7.80%,12/01/2019 14:45,11/01/2019 0:00,14/01/2019 18:15
19-Jan-2019,Boraman,CRC143124,CRC143124-1,L36/0121-M1 + L36/1011-M1 + L36/1012-M1 + L36/1899-M1,Take Rate,192.1 l/s,199.9 l/s,4.00%,15/01/2019 7:00,11/01/2019 0:00,18/01/2019 0:30
19-Jan-2019,Boraman,CRC143124,CRC143124-1,L36/0121-M1 + L36/1011-M1 + L36/1012-M1 + L36/1899-M1,1 day Volume,188.0 m3,17015.0 m3,8950.50%,16/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Aqualinc,CRC141100,CRC141100-1,BY20/0013-M1 + K37/2194-M1,Take Rate,65.0 l/s,68.2 l/s,5.00%,17/01/2019 15:45,17/01/2019 14:15,17/01/2019 18:15
19-Jan-2019,Boraman,CRC140594,CRC140594-1,I40/0626-M1 + I40/0626-M2 + I40/0626-M3,Take Rate,28.0 l/s,198.1 l/s,607.30%,14/01/2019 3:45,11/01/2019 5:00,18/01/2019 2:00
19-Jan-2019,WaterCheck,CRC140110,CRC140110-1,K37/3160-M1,Take Rate,10.0 l/s,25.5 l/s,155.30%,16/01/2019 18:45,11/01/2019 0:00,17/01/2019 11:30
19-Jan-2019,Watermetrics,CRC131167,CRC131167-1,BY20/0023-M1 + K37/1768-M1,Take Rate,85.0 l/s,150.3 l/s,76.80%,16/01/2019 4:00,8/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC131167,CRC131167-1,BY20/0023-M1 + K37/1768-M1,10 day Volume,67640.0 m3,121296.0 m3,79.30%,9/01/2019 0:00,9/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,DataCol,CRC083834.1,CRC083834.1-1,L36/2113-M1 + L36/2264-M1,Take Rate,100.0 l/s,286.3 l/s,186.30%,15/01/2019 10:50,11/01/2019 14:15,16/01/2019 9:05
19-Jan-2019,DataCol,CRC083834.1,CRC083834.1-1,L36/2113-M1 + L36/2264-M1,Take Rate - Low Flow Ban,0 l/s,71.1 l/s,-,16/01/2019 8:00,16/01/2019 8:00,16/01/2019 9:05
19-Jan-2019,Watermetrics,CRC040722.3,CRC040722.3-1,K37/1747-M1,Take Rate,11.6 l/s,19.7 l/s,70.00%,15/01/2019 4:00,11/01/2019 3:30,17/01/2019 11:45
19-Jan-2019,DataCol,CRC031768.2,CRC031768.2-1,L37/1479-M1,7 day Volume,13502.0 m3,14090.2 m3,4.40%,17/01/2019 0:00,17/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Boraman,CRC031238.4,CRC031238.4-1,L36/1726-M1 + L36/2259-M1 + L36/2260-M1 + L36/2261-M1,Water Year Volume,187500.0 m3,562386.0 m3,199.90%,18/01/2019 1:00,11/01/2019 0:00,18/01/2019 1:00
19-Jan-2019,WaterCheck,CRC031221,CRC031221-1,L36/0907-M1 + L36/0971-M1,Take Rate,92.7 l/s,610.8 l/s,559.00%,12/01/2019 6:00,11/01/2019 0:00,17/01/2019 11:15
19-Jan-2019,Loncel,CRC030099,CRC030099-1,L36/1660-M1,Take Rate,75.0 l/s,76.4 l/s,1.90%,10/01/2019 12:00,10/01/2019 11:45,10/01/2019 12:00
19-Jan-2019,,CRC011935.2,CRC011935.2-1,M36/20311-M1,Take Rate,20.0 l/s,32.4 l/s,61.80%,11/01/2019 0:15,11/01/2019 0:00,11/01/2019 2:45
19-Jan-2019,DataCol,CRC011686A,CRC011686A-1,K38/1071-M1,Take Rate,11.5 l/s,12.5 l/s,8.70%,11/01/2019 0:00,11/01/2019 0:00,11/01/2019 3:00
19-Jan-2019,DataCol,CRC011686A,CRC011686A-1,K38/1071-M1,1 day Volume,497.0 m3,528.0 m3,6.20%,12/01/2019 0:00,12/01/2019 0:00,12/01/2019 0:00
19-Jan-2019,DataCol,CRC010998.4,CRC010998.4-1,L37/0925-M1,Take Rate,16.0 l/s,16.3 l/s,1.60%,16/01/2019 8:00,16/01/2019 7:45,16/01/2019 22:00
19-Jan-2019,WaterCheck,CRC010945.2,CRC010945.2-1,L35/0190-M1 + L35/1079-M1,Take Rate,57.0 l/s,82.5 l/s,44.70%,11/01/2019 5:00,11/01/2019 0:00,14/01/2019 9:45
19-Jan-2019,WaterCheck,CRC010945.2,CRC010945.2-1,L35/0190-M1 + L35/1079-M1,1 day Volume,4925.0 m3,7069.0 m3,43.50%,12/01/2019 0:00,12/01/2019 0:00,14/01/2019 0:00
19-Jan-2019,WaterCheck,CRC001738.1,CRC001738.1-1,M35/6733-M1,1 day Volume,238.0 m3,294.6 m3,23.80%,17/01/2019 0:00,17/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Watermetrics,CRC001181.2,CRC001181.2-1,K37/0069-M1 + K37/3241-M1,Take Rate,45.0 l/s,84.3 l/s,87.30%,15/01/2019 17:00,11/01/2019 0:00,17/01/2019 8:45
19-Jan-2019,Watermetrics,CRC000835.2,CRC000835.2-1,L37/0848-M1 + L37/1186-M1 + L37/1700-M1,Take Rate,76.0 l/s,2942.1 l/s,3771.20%,17/01/2019 11:45,17/01/2019 9:15,17/01/2019 13:30
19-Jan-2019,Watermetrics,CRC000835.2,CRC000835.2-1,L37/0848-M1 + L37/1186-M1 + L37/1700-M1,Water Year Volume,1714800.0 m3,33907186.0 m3,1877.30%,18/01/2019 0:00,11/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC992332.3,CRC992332.3-1,J38/0288-M1 + J38/0436-M1,Take Rate - Low Flow Ban,0 l/s,71.5 l/s,-,14/01/2019 22:45,11/01/2019 0:00,18/01/2019 2:00
19-Jan-2019,Boraman,CRC991973,CRC991973-1,J37/0229-M1,Take Rate,32.0 l/s,53.6 l/s,67.50%,12/01/2019 5:00,11/01/2019 15:45,18/01/2019 2:15
19-Jan-2019,Aqualinc,CRC991113.1,CRC991113.1-1,L37/0615-M1,Take Rate,25.0 l/s,47.4 l/s,89.40%,11/01/2019 20:15,6/01/2019 7:15,12/01/2019 6:00
19-Jan-2019,WaterCheck,CRC980355.1,CRC980355.1-1,M35/0115-M1,Take Rate,7.6 l/s,9.3 l/s,22.80%,9/01/2019 22:45,9/01/2019 22:30,9/01/2019 23:45
19-Jan-2019,Boraman,CRC971642.2,CRC971642.2-1,L36/1155-M1 + L36/1425-M1,Take Rate,40.0 l/s,42.1 l/s,5.20%,17/01/2019 16:45,17/01/2019 16:30,18/01/2019 1:00
19-Jan-2019,Boraman,CRC971337,CRC971337-1,K38/0639-M1 + K38/0640-M1,Take Rate,30.0 l/s,47.4 l/s,57.90%,11/01/2019 21:00,11/01/2019 20:15,12/01/2019 9:00
19-Jan-2019,Harvest,CRC970578,CRC970578-1,K37/0631-M1,Take Rate,45.0 l/s,48.2 l/s,7.10%,12/01/2019 3:40,11/01/2019 23:40,12/01/2019 7:50
19-Jan-2019,WaterCheck,CRC962168.4,CRC962168.4-1,L36/1063-M1,Take Rate,5.0 l/s,6.0 l/s,19.40%,12/01/2019 4:15,12/01/2019 2:45,13/01/2019 3:15
19-Jan-2019,DataCol,CRC960136.1,CRC960136.1-1,L37/0175-M1,Take Rate,64.4 l/s,64.9 l/s,0.70%,16/01/2019 5:30,15/01/2019 10:30,16/01/2019 16:30
19-Jan-2019,DataCol,CRC960136.1,CRC960136.1-1,L37/0175-M1,1 day Volume,5332.0 m3,5473.0 m3,2.60%,17/01/2019 0:00,17/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,WaterCheck,CRC951871.5,CRC951871.5-1,M33/0294-M1,Take Rate,45.0 l/s,50.1 l/s,11.40%,13/01/2019 7:15,13/01/2019 7:15,17/01/2019 11:15
19-Jan-2019,WaterCheck,CRC951871.5,CRC951871.5-1,M33/0294-M1,1 day Volume,3888.0 m3,3951.0 m3,1.60%,17/01/2019 0:00,17/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Boraman,CRC950400.2,CRC950400.2-1,N32/0340-M1 + N32/0340-M2 + N32/0340-M3 + N32/0340-M4 + N32/0340-M5 + N32/0340-M6 + N32/0340-M7 + N32/0340-M8 + N32/0340-M9,Take Rate,400.0 l/s,494.9 l/s,23.70%,12/01/2019 19:45,11/01/2019 0:00,18/01/2019 1:00
19-Jan-2019,Boraman,CRC950400.2,CRC950400.2-1,N32/0340-M1 + N32/0340-M2 + N32/0340-M3 + N32/0340-M4 + N32/0340-M5 + N32/0340-M6 + N32/0340-M7 + N32/0340-M8 + N32/0340-M9,7 day Volume,241920.0 m3,242599.0 m3,0.30%,18/01/2019 0:00,18/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,DataCol,CRC950345.2,CRC950345.2-1,L37/0617-M1,Take Rate,18.0 l/s,29.3 l/s,62.80%,11/01/2019 5:45,11/01/2019 0:00,17/01/2019 18:30
19-Jan-2019,DataCol,CRC950345.2,CRC950345.2-1,L37/0617-M1,1 day Volume,1490.0 m3,2368.0 m3,58.90%,13/01/2019 0:00,12/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Boraman,CRC940486.5,CRC940486.5-1,L36/2066-M1,Take Rate,450.0 l/s,2065.3 l/s,358.90%,30/12/2018 11:45,19/12/2018 0:00,16/01/2019 11:45
19-Jan-2019,Boraman,CRC940486.5,CRC940486.5-1,L36/2066-M1,Take Rate - Low Flow Ban,0 l/s,448.6 l/s,-,30/12/2018 9:15,30/12/2018 8:15,16/01/2019 11:45
19-Jan-2019,Boraman,CRC940486.5,CRC940486.5-1,L36/2066-M1,30 day Volume,267000.0 m3,1840521.2 m3,589.30%,16/01/2019 0:00,20/12/2018 0:00,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC921622.3,CRC921622.3-1,M36/1290-M1,Take Rate,38.0 l/s,123.5 l/s,224.90%,15/01/2019 23:00,15/01/2019 21:30,16/01/2019 0:30
19-Jan-2019,Boraman,CRC190183,CRC190183-1,K38/0373-M1,Take Rate,19.0 l/s,20.6 l/s,8.20%,11/01/2019 0:15,11/01/2019 0:00,18/01/2019 1:30
19-Jan-2019,Boraman,CRC190183,CRC190183-1,K38/0373-M1,7 day Volume,11491.0 m3,12107.0 m3,5.40%,16/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC183374,CRC183374-1,L36/1985-M1,Take Rate,4.9 l/s,5.4 l/s,10.90%,15/01/2019 14:30,11/01/2019 4:30,17/01/2019 14:15
19-Jan-2019,Watermetrics,CRC182351,CRC182351-1,BY20/0162-M1 + K37/0976-M1,Take Rate,102.0 l/s,141.4 l/s,38.60%,17/01/2019 16:30,11/01/2019 7:45,18/01/2019 0:00
19-Jan-2019,Boraman,CRC182252,CRC182252-1,I40/0004-M1,Take Rate,46.5 l/s,62.1 l/s,33.50%,16/01/2019 2:15,11/01/2019 0:00,18/01/2019 1:15
19-Jan-2019,DataCol,CRC181906,CRC181906-1,K36/0758-M1,Take Rate,36.0 l/s,36.9 l/s,2.60%,17/01/2019 10:30,17/01/2019 9:45,17/01/2019 21:45
19-Jan-2019,WaterCheck,CRC175487,CRC175487-1,M36/5249-M1,7 day Volume,2016.0 m3,2107.5 m3,4.50%,12/01/2019 0:00,12/01/2019 0:00,15/01/2019 0:00
19-Jan-2019,Watermetrics,CRC174134,CRC174134-1,M36/1290-M1,Take Rate,38.0 l/s,123.5 l/s,224.90%,15/01/2019 23:00,15/01/2019 21:30,16/01/2019 0:30
19-Jan-2019,WaterCheck,CRC173254,CRC173254-1,L35/0190-M1 + L35/1079-M1,Water Year Volume,883136.0 m3,1239144.0 m3,40.30%,17/01/2019 11:15,11/01/2019 0:00,17/01/2019 12:15
19-Jan-2019,WaterCheck,CRC173023,CRC173023-1,L36/1094-M1,Take Rate,10.0 l/s,10.4 l/s,4.00%,15/01/2019 19:30,11/01/2019 14:30,16/01/2019 8:15
19-Jan-2019,Boraman,CRC171571,CRC171571-1,M37/0543-M1,Take Rate - Low Flow Ban,0 l/s,28.9 l/s,-,13/01/2019 10:30,12/01/2019 11:00,17/01/2019 9:45
19-Jan-2019,Boraman,CRC167204,CRC167204-1,L36/0998-M1 + L36/1598-M1 + L36/1622-M1 + L36/2286-M1,Take Rate,185.9 l/s,191.3 l/s,2.90%,11/01/2019 0:30,11/01/2019 0:00,11/01/2019 15:00
19-Jan-2019,,CRC165873,CRC165873-1,N32/0315-M1,Take Rate,28.0 l/s,29.4 l/s,5.00%,12/01/2019 10:00,12/01/2019 9:45,12/01/2019 16:45
19-Jan-2019,Watermetrics,CRC153146,CRC153146-1,J39/0529-M1,Take Rate,30.4 l/s,153.3 l/s,404.40%,11/01/2019 1:30,11/01/2019 0:00,15/01/2019 9:15
19-Jan-2019,Boraman,CRC153102,CRC153102-1,K38/0069-M1,Take Rate,12.0 l/s,42.1 l/s,250.70%,11/01/2019 9:00,11/01/2019 0:00,14/01/2019 8:00
19-Jan-2019,Boraman,CRC153102,CRC153102-1,K38/0069-M1,Take Rate - Low Flow Ban,0 l/s,10.3 l/s,-,14/01/2019 8:00,14/01/2019 8:00,14/01/2019 8:00
19-Jan-2019,,CRC151166,CRC151166-1,J39/0529-M1,Take Rate,30.0 l/s,153.3 l/s,411.10%,11/01/2019 1:30,11/01/2019 0:00,15/01/2019 9:15
19-Jan-2019,ECS,CRC151133,CRC151133-1,J38/0812-M1,Take Rate - Low Flow Ban,0 l/s,629.8 l/s,-,11/01/2019 1:30,11/01/2019 0:00,18/01/2019 6:30
19-Jan-2019,Boraman,CRC147657,CRC147657-1,L36/0183-M1 + L36/0741-M1 + L36/1140-M1,Take Rate,110.4 l/s,115.6 l/s,4.70%,11/01/2019 6:00,11/01/2019 0:00,11/01/2019 8:45
19-Jan-2019,Watermetrics,CRC147217,CRC147217-1,N32/0311-M1,Take Rate,126.0 l/s,130.3 l/s,3.40%,11/01/2019 5:30,11/01/2019 4:15,13/01/2019 7:15
19-Jan-2019,Watermetrics,CRC145864,CRC145864-1,L36/0100-M1,Take Rate,60.0 l/s,544.7 l/s,807.90%,7/01/2019 8:30,4/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC145864,CRC145864-1,L36/0100-M1,14 day Volume,54432.0 m3,393163.0 m3,622.30%,13/01/2019 0:00,5/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,DataCol,CRC145611,CRC145611-1,I40/0612-M1,Take Rate,17.0 l/s,17.1 l/s,0.50%,17/01/2019 13:15,17/01/2019 13:15,17/01/2019 16:00
19-Jan-2019,DataCol,CRC145424,CRC145424-1,L37/0967-M1 + L37/0968-M1,Take Rate - Low Flow Ban,0 l/s,12.5 l/s,-,17/01/2019 9:00,16/01/2019 8:30,17/01/2019 19:45
19-Jan-2019,WaterCheck,CRC145402,CRC145402-1,BV26/0001-M1,Take Rate,40.0 l/s,98.4 l/s,145.90%,11/01/2019 0:30,11/01/2019 0:00,17/01/2019 11:30
19-Jan-2019,WaterCheck,CRC145402,CRC145402-1,BV26/0001-M1,1 day Volume,3456.0 m3,4724.8 m3,36.70%,12/01/2019 0:00,12/01/2019 0:00,12/01/2019 0:00
19-Jan-2019,WaterCheck,CRC145402,CRC145402-2,BV26/0001-M1,Take Rate,22.0 l/s,50.0 l/s,127.10%,11/01/2019 10:45,11/01/2019 0:00,17/01/2019 11:30
19-Jan-2019,WaterCheck,CRC145402,CRC145402-2,BV26/0001-M1,1 day Volume,4320.0 m3,4724.8 m3,9.40%,12/01/2019 0:00,12/01/2019 0:00,12/01/2019 0:00
19-Jan-2019,WaterCheck,CRC144797,CRC144797-1,N33/0417-M1 + N33/0427-M1,Take Rate,21.7 l/s,69.4 l/s,220.00%,17/01/2019 14:30,11/01/2019 0:00,17/01/2019 23:45
19-Jan-2019,Boraman,CRC143103,CRC143103-1,L37/0202-M1 + L37/0800-M1,Take Rate,163.0 l/s,164.7 l/s,1.10%,16/01/2019 6:45,16/01/2019 6:45,16/01/2019 6:45
19-Jan-2019,DataCol,CRC141651,CRC141651-1,I40/0637-M1,Take Rate,42.7 l/s,94.0 l/s,120.20%,15/01/2019 12:00,15/01/2019 9:30,18/01/2019 0:00
19-Jan-2019,,CRC136723,CRC136723-1,K37/3574-M1 + K37/3575-M1,Take Rate,144.8 l/s,166.9 l/s,15.30%,16/01/2019 8:45,10/01/2019 2:15,17/01/2019 17:30
19-Jan-2019,WaterCheck,CRC136448,CRC136448-1,L37/0614-M1,Take Rate,30.0 l/s,31.3 l/s,4.20%,10/01/2019 10:30,10/01/2019 10:00,11/01/2019 10:45
19-Jan-2019,DataCol,CRC136404,CRC136404-1,I40/0637-M1,Take Rate,2.3 l/s,94.0 l/s,3988.20%,15/01/2019 12:00,15/01/2019 8:30,18/01/2019 0:00
19-Jan-2019,DataCol,CRC136404,CRC136404-1,I40/0637-M1,Water Year Volume,73344.0 m3,133869.2 m3,82.50%,18/01/2019 0:00,11/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Watermetrics,CRC132983,CRC132983-1,L36/0065-M1,Take Rate,63.0 l/s,63.9 l/s,1.40%,10/01/2019 21:00,10/01/2019 20:00,11/01/2019 1:00
19-Jan-2019,Aqualinc,CRC131520,CRC131520-2,K37/2582-M1,Take Rate,47.3 l/s,56.3 l/s,18.90%,6/01/2019 17:45,4/01/2019 0:00,13/01/2019 9:00
19-Jan-2019,Boraman,CRC130772,CRC130772-1,I40/0558-M1,Take Rate,40.0 l/s,43.5 l/s,8.70%,12/01/2019 7:30,11/01/2019 21:15,12/01/2019 10:45
19-Jan-2019,Boraman,CRC130233,CRC130233-1,I37/0065-M1,Take Rate,12.0 l/s,19.2 l/s,59.70%,11/01/2019 7:45,11/01/2019 0:00,17/01/2019 12:30
19-Jan-2019,Boraman,CRC130233,CRC130233-1,I37/0065-M1,1 day Volume,1027.0 m3,1496.0 m3,45.70%,12/01/2019 0:00,12/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Watermetrics,CRC121279,CRC121279-1,K37/3500-M1 + K37/3585-M1,1 day Volume,116.0 m3,124.4 m3,7.30%,17/01/2019 0:00,14/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,Boraman,CRC091717,CRC091717-1,J38/0280-M1,Take Rate - Low Flow Ban,0 l/s,22.2 l/s,-,15/01/2019 22:00,11/01/2019 0:00,18/01/2019 2:00
19-Jan-2019,Watermetrics,CRC032124,CRC032124-1,L37/0036-M1 + L37/0065-M1 + L37/0066-M1 + L37/0707-M1 + L37/0747-M1 + L37/0807-M1 + L37/1185-M1,Take Rate - Low Flow Ban,0 l/s,271.3 l/s,-,11/01/2019 1:00,11/01/2019 0:00,17/01/2019 23:45
19-Jan-2019,Boraman,CRC030989.1,CRC030989.1-1,L37/0072-M1 + L37/1239-M1,Take Rate,75.0 l/s,75.6 l/s,0.70%,11/01/2019 0:00,11/01/2019 0:00,11/01/2019 2:15
19-Jan-2019,Boraman,CRC030328.2,CRC030328.2-1,M36/0654-M1 + M36/3017-M1,Take Rate,20.0 l/s,36.1 l/s,80.60%,15/01/2019 16:15,11/01/2019 0:00,16/01/2019 7:30
19-Jan-2019,WaterCheck,CRC020178,CRC020178-1,M35/6989-M1,Take Rate,13.0 l/s,14.1 l/s,8.70%,16/01/2019 11:45,9/01/2019 0:00,17/01/2019 3:15
19-Jan-2019,ECS,CRC002085.1,CRC002085.1-1,J41/0106-M1,Take Rate,10.5 l/s,11.3 l/s,7.40%,9/01/2019 17:29,9/01/2019 15:00,9/01/2019 19:15
19-Jan-2019,Watermetrics,CRC000257,CRC000257-1,K37/0971-M1,Take Rate,5.5 l/s,6.2 l/s,12.10%,10/01/2019 9:30,10/01/2019 9:00,12/01/2019 23:00
19-Jan-2019,DataCol,CRC991897,CRC991897-1,L35/0185-M1,Take Rate,13.6 l/s,23.2 l/s,70.50%,10/01/2019 4:30,10/01/2019 1:30,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC991039,CRC991039-2,M35/6715-M1,20 day Volume,1944.0 m3,1966.2 m3,1.10%,13/01/2019 0:00,12/01/2019 0:00,15/01/2019 0:00
19-Jan-2019,Watermetrics,CRC961336.1,CRC961336.1-1,L37/0036-M1 + L37/0065-M1 + L37/0066-M1,Take Rate,186.0 l/s,207.2 l/s,11.40%,11/01/2019 10:45,11/01/2019 0:00,12/01/2019 0:30
19-Jan-2019,WaterCheck,CRC951216.1,CRC951216.1-1,M36/0450-M1,Take Rate,21.0 l/s,21.4 l/s,1.80%,6/01/2019 15:00,6/01/2019 12:30,17/01/2019 23:45
19-Jan-2019,WaterCheck,CRC951216.1,CRC951216.1-1,M36/0450-M1,14 day Volume,19656.0 m3,20529.4 m3,4.40%,16/01/2019 0:00,14/01/2019 0:00,17/01/2019 0:00
19-Jan-2019,WaterCheck,CRC940557.1,CRC940557.1-1,M36/1344-M1,Take Rate,12.0 l/s,14.6 l/s,21.90%,6/01/2019 5:15,3/01/2019 5:00,8/01/2019 22:45
19-Jan-2019,WaterCheck,CRC916829.1,CRC916829.1-1,M36/1592-M1,Take Rate,17.0 l/s,20.4 l/s,19.90%,16/01/2019 18:30,11/01/2019 0:00,16/01/2019 21:30
19-Jan-2019,DataCol,CRC890642,CRC890642-1,M36/8025-M1,Take Rate,12.0 l/s,12.1 l/s,0.70%,12/01/2019 14:15,12/01/2019 14:15,12/01/2019 19:00
19-Jan-2019,DataCol,CRC890642,CRC890642-1,M36/8025-M1,1 day Volume,864.0 m3,1006.0 m3,16.40%,13/01/2019 0:00,13/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,Boraman,CRC191020,CRC191020-1,BX23/0741-M1,Take Rate,41.0 l/s,51.4 l/s,25.40%,11/01/2019 12:45,11/01/2019 0:00,14/01/2019 5:15
19-Jan-2019,Boraman,CRC190184,CRC190184-1,K38/0489-M1 + K38/0714-M1,Take Rate,65.0 l/s,74.2 l/s,14.10%,13/01/2019 18:15,11/01/2019 0:00,18/01/2019 2:00
19-Jan-2019,Boraman,CRC190184,CRC190184-1,K38/0489-M1 + K38/0714-M1,7 day Volume,30845.0 m3,43191.0 m3,40.00%,16/01/2019 0:00,12/01/2019 0:00,18/01/2019 0:00
19-Jan-2019,WaterCheck,CRC183034,CRC183034-1,M36/20551-M1 + M36/7762-M1,Take Rate,160.0 l/s,244.7 l/s,53.00%,11/01/2019 22:15,11/01/2019 22:15,12/01/2019 0:00
