ID,ConsentID or Water Group,IgnoreReasonID,Comment,CreatedBy,StartDate,EndDate
2352,CRC170019,Regionally Significant,Bulk Import 25/01/2370,CH\KatieSi,25/01/2019,30/06/2019
2353,CRC170032,Under 5l/s,Bulk Import 25/01/2371,CH\KatieSi,25/01/2019,30/06/2019
2354,CRC170047,Consents with Associated WAPS,Bulk Import 25/01/2372,CH\KatieSi,25/01/2019,30/06/2019
2355,CRC170076,Complicated Allocation,Bulk Import 25/01/2373,CH\KatieSi,25/01/2019,30/06/2019
2356,CRC170082,Complicated Allocation,Bulk Import 25/01/2374,CH\KatieSi,25/01/2019,30/06/2019
2357,CRC170089,Associated Permits Assumed,Bulk Import 25/01/2375,CH\KatieSi,25/01/2019,30/06/2019
2358,CRC170093,Under 5l/s,Bulk Import 25/01/2376,CH\KatieSi,25/01/2019,30/06/2019
2359,CRC170113,Associated Permits Assumed,Bulk Import 25/01/2377,CH\KatieSi,25/01/2019,30/06/2019
2360,CRC170201,Under 5l/s,Bulk Import 25/01/2378,CH\KatieSi,25/01/2019,30/06/2019
2361,CRC170202,Under 5l/s,Bulk Import 25/01/2379,CH\KatieSi,25/01/2019,30/06/2019
2362,CRC170218,Associated Permits Assumed,Bulk Import 25/01/2380,CH\KatieSi,25/01/2019,30/06/2019
2363,CRC170400,Associated Permits Assumed,Bulk Import 25/01/2381,CH\KatieSi,25/01/2019,30/06/2019
2364,CRC170429,Consents with Associated WAPS,Bulk Import 25/01/2382,CH\KatieSi,25/01/2019,30/06/2019
2365,CRC170457,Complicated Allocation,Bulk Import 25/01/2383,CH\KatieSi,25/01/2019,30/06/2019
2366,CRC170458,Under 5l/s,Bulk Import 25/01/2384,CH\KatieSi,25/01/2019,30/06/2019
2367,CRC170531,Associated Permits Assumed,Bulk Import 25/01/2385,CH\KatieSi,25/01/2019,30/06/2019
2368,CRC170593,Associated Permits Confirmed,Bulk Import 25/01/2386,CH\KatieSi,25/01/2019,30/06/2019
2369,CRC170594,Consents with Associated WAPS,Bulk Import 25/01/2387,CH\KatieSi,25/01/2019,30/06/2019
2370,CRC170628,Associated Permits Assumed,Bulk Import 25/01/2388,CH\KatieSi,25/01/2019,30/06/2019
2371,CRC170632,Associated Permits Confirmed,Bulk Import 25/01/2389,CH\KatieSi,25/01/2019,30/06/2019
2372,CRC170656,Under 5l/s,Bulk Import 25/01/2390,CH\KatieSi,25/01/2019,30/06/2019
2373,CRC170686,Complicated Allocation,Bulk Import 25/01/2391,CH\KatieSi,25/01/2019,30/06/2019
2374,CRC170689,Associated Permits Confirmed,Bulk Import 25/01/2392,CH\KatieSi,25/01/2019,30/06/2019
2375,CRC170717,Complicated Allocation,Bulk Import 25/01/2393,CH\KatieSi,25/01/2019,30/06/2019
2376,CRC170726,Under 5l/s,Bulk Import 25/01/2394,CH\KatieSi,25/01/2019,30/06/2019
2377,CRC170818,Consents with Associated WAPS,Bulk Import 25/01/2395,CH\KatieSi,25/01/2019,30/06/2019
2378,CRC170822,Under 5l/s,Bulk Import 25/01/2396,CH\KatieSi,25/01/2019,30/06/2019
2379,CRC170851,Under 5l/s,Bulk Import 25/01/2397,CH\KatieSi,25/01/2019,30/06/2019
2380,CRC170873,Consents with Associated WAPS,Bulk Import 25/01/2398,CH\KatieSi,25/01/2019,30/06/2019
2381,CRC170887,Associated Permits Assumed,Bulk Import 25/01/2399,CH\KatieSi,25/01/2019,30/06/2019
2382,CRC170956,Complicated Allocation,Bulk Import 25/01/2400,CH\KatieSi,25/01/2019,30/06/2019
2383,CRC170965,Associated Permits Assumed,Bulk Import 25/01/2401,CH\KatieSi,25/01/2019,30/06/2019
2384,CRC170971,Associated Permits Assumed,Bulk Import 25/01/2402,CH\KatieSi,25/01/2019,30/06/2019
2385,CRC171028,Associated Permits Assumed,Bulk Import 25/01/2403,CH\KatieSi,25/01/2019,30/06/2019
2386,CRC171085,Associated Permits Assumed,Bulk Import 25/01/2404,CH\KatieSi,25/01/2019,30/06/2019
2387,CRC171097,Associated Permits Assumed,Bulk Import 25/01/2405,CH\KatieSi,25/01/2019,30/06/2019
2388,CRC171143,Regionally Significant,Bulk Import 25/01/2406,CH\KatieSi,25/01/2019,30/06/2019
2389,CRC171162,Under 5l/s,Bulk Import 25/01/2407,CH\KatieSi,25/01/2019,30/06/2019
2390,CRC171166,Complicated Allocation,Bulk Import 25/01/2408,CH\KatieSi,25/01/2019,30/06/2019
2391,CRC171172,Consents with Associated WAPS,Bulk Import 25/01/2409,CH\KatieSi,25/01/2019,30/06/2019
2392,CRC171191,Regionally Significant,Bulk Import 25/01/2410,CH\KatieSi,25/01/2019,30/06/2019
2393,CRC171315,Complicated Allocation,Bulk Import 25/01/2411,CH\KatieSi,25/01/2019,30/06/2019
2394,CRC171375,Consents with Associated WAPS,Bulk Import 25/01/2412,CH\KatieSi,25/01/2019,30/06/2019
2395,CRC171378,Complicated Allocation,Bulk Import 25/01/2413,CH\KatieSi,25/01/2019,30/06/2019
2396,CRC171389,Complicated Allocation,Bulk Import 25/01/2414,CH\KatieSi,25/01/2019,30/06/2019
2397,CRC171437,Consents with Associated WAPS,Bulk Import 25/01/2415,CH\KatieSi,25/01/2019,30/06/2019
2398,CRC171555,Under 5l/s,Bulk Import 25/01/2416,CH\KatieSi,25/01/2019,30/06/2019
2399,CRC171571,Consents with Associated WAPS,Bulk Import 25/01/2417,CH\KatieSi,25/01/2019,30/06/2019
2400,CRC171581,Complicated Allocation,Bulk Import 25/01/2418,CH\KatieSi,25/01/2019,30/06/2019
2401,CRC171605,Consents with Associated WAPS,Bulk Import 25/01/2419,CH\KatieSi,25/01/2019,30/06/2019
2402,CRC171614,Consents with Associated WAPS,Bulk Import 25/01/2420,CH\KatieSi,25/01/2019,30/06/2019
2403,CRC171660,Consents with Associated WAPS,Bulk Import 25/01/2421,CH\KatieSi,25/01/2019,30/06/2019
2404,CRC171708,Consents with Associated WAPS,Bulk Import 25/01/2422,CH\KatieSi,25/01/2019,30/06/2019
2405,CRC171712,Complicated Allocation,Bulk Import 25/01/2423,CH\KatieSi,25/01/2019,30/06/2019
2406,CRC171755,Consents with Associated WAPS,Bulk Import 25/01/2424,CH\KatieSi,25/01/2019,30/06/2019
2407,CRC171764,Consents with Associated WAPS,Bulk Import 25/01/2425,CH\KatieSi,25/01/2019,30/06/2019
2408,CRC171765,Consents with Associated WAPS,Bulk Import 25/01/2426,CH\KatieSi,25/01/2019,30/06/2019
2409,CRC171797,Complicated Allocation,Bulk Import 25/01/2427,CH\KatieSi,25/01/2019,30/06/2019
2410,CRC171799,Consents with Associated WAPS,Bulk Import 25/01/2428,CH\KatieSi,25/01/2019,30/06/2019
2411,CRC171813,Regionally Significant,Bulk Import 25/01/2429,CH\KatieSi,25/01/2019,30/06/2019
2412,CRC171828,Consents with Associated WAPS,Bulk Import 25/01/2430,CH\KatieSi,25/01/2019,30/06/2019
2413,CRC171834,Consents with Associated WAPS,Bulk Import 25/01/2431,CH\KatieSi,25/01/2019,30/06/2019
2414,CRC171836,Consents with Associated WAPS,Bulk Import 25/01/2432,CH\KatieSi,25/01/2019,30/06/2019
2415,CRC171837,Consents with Associated WAPS,Bulk Import 25/01/2433,CH\KatieSi,25/01/2019,30/06/2019
2416,CRC171838,Consents with Associated WAPS,Bulk Import 25/01/2434,CH\KatieSi,25/01/2019,30/06/2019
2417,CRC171884,Consents with Associated WAPS,Bulk Import 25/01/2435,CH\KatieSi,25/01/2019,30/06/2019
2418,CRC171885,Under 5l/s,Bulk Import 25/01/2436,CH\KatieSi,25/01/2019,30/06/2019
2419,CRC171891,Consents with Associated WAPS,Bulk Import 25/01/2437,CH\KatieSi,25/01/2019,30/06/2019
2420,CRC171901,Consents with Associated WAPS,Bulk Import 25/01/2438,CH\KatieSi,25/01/2019,30/06/2019
2421,CRC171903,Consents with Associated WAPS,Bulk Import 25/01/2439,CH\KatieSi,25/01/2019,30/06/2019
2422,CRC171906,Consents with Associated WAPS,Bulk Import 25/01/2440,CH\KatieSi,25/01/2019,30/06/2019
2423,CRC171908,Regionally Significant,Bulk Import 25/01/2441,CH\KatieSi,25/01/2019,30/06/2019
2424,CRC171956,Consents with Associated WAPS,Bulk Import 25/01/2442,CH\KatieSi,25/01/2019,30/06/2019
2425,CRC171961,Associated Permits Confirmed,Bulk Import 25/01/2443,CH\KatieSi,25/01/2019,30/06/2019
2426,CRC171962,Complicated Allocation,Bulk Import 25/01/2444,CH\KatieSi,25/01/2019,30/06/2019
2427,CRC171993,Under 5l/s,Bulk Import 25/01/2445,CH\KatieSi,25/01/2019,30/06/2019
2428,CRC171997,Regionally Significant,Bulk Import 25/01/2446,CH\KatieSi,25/01/2019,30/06/2019
2429,CRC172004,Complicated Allocation,Bulk Import 25/01/2447,CH\KatieSi,25/01/2019,30/06/2019
2430,CRC172020,Complicated Allocation,Bulk Import 25/01/2448,CH\KatieSi,25/01/2019,30/06/2019
2431,CRC172060,Consents with Associated WAPS,Bulk Import 25/01/2449,CH\KatieSi,25/01/2019,30/06/2019
2432,CRC172070,Associated Permits Assumed,Bulk Import 25/01/2450,CH\KatieSi,25/01/2019,30/06/2019
2433,CRC172087,Complicated Allocation,Bulk Import 25/01/2451,CH\KatieSi,25/01/2019,30/06/2019
2434,CRC172095,Complicated Allocation,Bulk Import 25/01/2452,CH\KatieSi,25/01/2019,30/06/2019
2435,CRC172118,Associated Permits Confirmed,Bulk Import 25/01/2453,CH\KatieSi,25/01/2019,30/06/2019
2436,CRC172123,Under 5l/s,Bulk Import 25/01/2454,CH\KatieSi,25/01/2019,30/06/2019
2437,CRC172125,Regionally Significant,Bulk Import 25/01/2455,CH\KatieSi,25/01/2019,30/06/2019
2438,CRC172145,Under 5l/s,Bulk Import 25/01/2456,CH\KatieSi,25/01/2019,30/06/2019
2439,CRC172192,Consents with Associated WAPS,Bulk Import 25/01/2457,CH\KatieSi,25/01/2019,30/06/2019
2440,CRC172197,Complicated Allocation,Bulk Import 25/01/2458,CH\KatieSi,25/01/2019,30/06/2019
2441,CRC172201,Complicated Allocation,Bulk Import 25/01/2459,CH\KatieSi,25/01/2019,30/06/2019
2442,CRC172218,Complicated Allocation,Bulk Import 25/01/2460,CH\KatieSi,25/01/2019,30/06/2019
2443,CRC172223,Regionally Significant,Bulk Import 25/01/2461,CH\KatieSi,25/01/2019,30/06/2019
2444,CRC172236,Associated Permits Confirmed,Bulk Import 25/01/2462,CH\KatieSi,25/01/2019,30/06/2019
2445,CRC172245,Associated Permits Confirmed,Bulk Import 25/01/2463,CH\KatieSi,25/01/2019,30/06/2019
2446,CRC172252,Complicated Allocation,Bulk Import 25/01/2464,CH\KatieSi,25/01/2019,30/06/2019
2447,CRC172261,Regionally Significant,Bulk Import 25/01/2465,CH\KatieSi,25/01/2019,30/06/2019
2448,CRC172359,Associated Permits Assumed,Bulk Import 25/01/2466,CH\KatieSi,25/01/2019,30/06/2019
2449,CRC172389,Consents with Associated WAPS,Bulk Import 25/01/2467,CH\KatieSi,25/01/2019,30/06/2019
2450,CRC172393,Consents with Associated WAPS,Bulk Import 25/01/2468,CH\KatieSi,25/01/2019,30/06/2019
2451,CRC172416,Consents with Associated WAPS,Bulk Import 25/01/2469,CH\KatieSi,25/01/2019,30/06/2019
2452,CRC172420,Consents with Associated WAPS,Bulk Import 25/01/2470,CH\KatieSi,25/01/2019,30/06/2019
2453,CRC172444,Consents with Associated WAPS,Bulk Import 25/01/2471,CH\KatieSi,25/01/2019,30/06/2019
2454,CRC172461,Regionally Significant,Bulk Import 25/01/2472,CH\KatieSi,25/01/2019,30/06/2019
2455,CRC172478,Regionally Significant,Bulk Import 25/01/2473,CH\KatieSi,25/01/2019,30/06/2019
2456,CRC172489,Consents with Associated WAPS,Bulk Import 25/01/2474,CH\KatieSi,25/01/2019,30/06/2019
2457,CRC172490,Consents with Associated WAPS,Bulk Import 25/01/2475,CH\KatieSi,25/01/2019,30/06/2019
2458,CRC172511,Complicated Allocation,Bulk Import 25/01/2476,CH\KatieSi,25/01/2019,30/06/2019
2459,CRC172528,Associated Permits Confirmed,Bulk Import 25/01/2477,CH\KatieSi,25/01/2019,30/06/2019
2460,CRC172530,Complicated Allocation,Bulk Import 25/01/2478,CH\KatieSi,25/01/2019,30/06/2019
2461,CRC172577,Associated Permits Assumed,Bulk Import 25/01/2479,CH\KatieSi,25/01/2019,30/06/2019
2462,CRC172580,Consents with Associated WAPS,Bulk Import 25/01/2480,CH\KatieSi,25/01/2019,30/06/2019
2463,CRC172606,Associated Permits Assumed,Bulk Import 25/01/2481,CH\KatieSi,25/01/2019,30/06/2019
2464,CRC172610,Consents with Associated WAPS,Bulk Import 25/01/2482,CH\KatieSi,25/01/2019,30/06/2019
2465,CRC172615,Consents with Associated WAPS,Bulk Import 25/01/2483,CH\KatieSi,25/01/2019,30/06/2019
2466,CRC172620,Consents with Associated WAPS,Bulk Import 25/01/2484,CH\KatieSi,25/01/2019,30/06/2019
2467,CRC172627,Consents with Associated WAPS,Bulk Import 25/01/2485,CH\KatieSi,25/01/2019,30/06/2019
2468,CRC172649,Under 5l/s,Bulk Import 25/01/2486,CH\KatieSi,25/01/2019,30/06/2019
2469,CRC172657,Consents with Associated WAPS,Bulk Import 25/01/2487,CH\KatieSi,25/01/2019,30/06/2019
2470,CRC172663,Consents with Associated WAPS,Bulk Import 25/01/2488,CH\KatieSi,25/01/2019,30/06/2019
2471,CRC172664,Consents with Associated WAPS,Bulk Import 25/01/2489,CH\KatieSi,25/01/2019,30/06/2019
2472,CRC172693,Associated Permits Assumed,Bulk Import 25/01/2490,CH\KatieSi,25/01/2019,30/06/2019
2473,CRC172701,Consents with Associated WAPS,Bulk Import 25/01/2491,CH\KatieSi,25/01/2019,30/06/2019
2474,CRC172705,Complicated Allocation,Bulk Import 25/01/2492,CH\KatieSi,25/01/2019,30/06/2019
2475,CRC172715,Complicated Allocation,Bulk Import 25/01/2493,CH\KatieSi,25/01/2019,30/06/2019
2476,CRC172737,Consents with Associated WAPS,Bulk Import 25/01/2494,CH\KatieSi,25/01/2019,30/06/2019
2477,CRC172747,Consents with Associated WAPS,Bulk Import 25/01/2495,CH\KatieSi,25/01/2019,30/06/2019
2478,CRC172750,Consents with Associated WAPS,Bulk Import 25/01/2496,CH\KatieSi,25/01/2019,30/06/2019
2479,CRC172759,Consents with Associated WAPS,Bulk Import 25/01/2497,CH\KatieSi,25/01/2019,30/06/2019
2480,CRC172760,Regionally Significant,Bulk Import 25/01/2498,CH\KatieSi,25/01/2019,30/06/2019
2481,CRC172786,Regionally Significant,Bulk Import 25/01/2499,CH\KatieSi,25/01/2019,30/06/2019
2482,CRC172806,Associated Permits Confirmed,Bulk Import 25/01/2500,CH\KatieSi,25/01/2019,30/06/2019
2483,CRC172813,Associated Permits Assumed,Bulk Import 25/01/2501,CH\KatieSi,25/01/2019,30/06/2019
2484,CRC172818,Consents with Associated WAPS,Bulk Import 25/01/2502,CH\KatieSi,25/01/2019,30/06/2019
2485,CRC172843,Complicated Allocation,Bulk Import 25/01/2503,CH\KatieSi,25/01/2019,30/06/2019
2486,CRC172844,Associated Permits Confirmed,Bulk Import 25/01/2504,CH\KatieSi,25/01/2019,30/06/2019
2487,CRC172847,Complicated Allocation,Bulk Import 25/01/2505,CH\KatieSi,25/01/2019,30/06/2019
2488,CRC172849,Complicated Allocation,Bulk Import 25/01/2506,CH\KatieSi,25/01/2019,30/06/2019
2489,CRC172857,Consents with Associated WAPS,Bulk Import 25/01/2507,CH\KatieSi,25/01/2019,30/06/2019
2490,CRC172863,Complicated Allocation,Bulk Import 25/01/2508,CH\KatieSi,25/01/2019,30/06/2019
2491,CRC172885,Associated Permits Assumed,Bulk Import 25/01/2509,CH\KatieSi,25/01/2019,30/06/2019
2492,CRC172890,Consents with Associated WAPS,Bulk Import 25/01/2510,CH\KatieSi,25/01/2019,30/06/2019
2493,CRC172892,Complicated Allocation,Bulk Import 25/01/2511,CH\KatieSi,25/01/2019,30/06/2019
2494,CRC172918,Under 5l/s,Bulk Import 25/01/2512,CH\KatieSi,25/01/2019,30/06/2019
2495,CRC172924,Regionally Significant,Bulk Import 25/01/2513,CH\KatieSi,25/01/2019,30/06/2019
2496,CRC172936,Associated Permits Assumed,Bulk Import 25/01/2514,CH\KatieSi,25/01/2019,30/06/2019
2497,CRC172949,Associated Permits Assumed,Bulk Import 25/01/2515,CH\KatieSi,25/01/2019,30/06/2019
2498,CRC172973,Associated Permits Assumed,Bulk Import 25/01/2516,CH\KatieSi,25/01/2019,30/06/2019
2499,CRC172980,Complicated Allocation,Bulk Import 25/01/2517,CH\KatieSi,25/01/2019,30/06/2019
2500,CRC172983,Under 5l/s,Bulk Import 25/01/2518,CH\KatieSi,25/01/2019,30/06/2019
2501,CRC173021,Associated Permits Assumed,Bulk Import 25/01/2519,CH\KatieSi,25/01/2019,30/06/2019
2502,CRC173034,Complicated Allocation,Bulk Import 25/01/2520,CH\KatieSi,25/01/2019,30/06/2019
2503,CRC173060,Under 5l/s,Bulk Import 25/01/2521,CH\KatieSi,25/01/2019,30/06/2019
2504,CRC173064,Regionally Significant,Bulk Import 25/01/2522,CH\KatieSi,25/01/2019,30/06/2019
2505,CRC173079,Regionally Significant,Bulk Import 25/01/2523,CH\KatieSi,25/01/2019,30/06/2019
2506,CRC173089,Under 5l/s,Bulk Import 25/01/2524,CH\KatieSi,25/01/2019,30/06/2019
2507,CRC173092,Associated Permits Assumed,Bulk Import 25/01/2525,CH\KatieSi,25/01/2019,30/06/2019
2508,CRC173111,Consents with Associated WAPS,Bulk Import 25/01/2526,CH\KatieSi,25/01/2019,30/06/2019
2509,CRC173115,Regionally Significant,Bulk Import 25/01/2527,CH\KatieSi,25/01/2019,30/06/2019
2510,CRC173118,Regionally Significant,Bulk Import 25/01/2528,CH\KatieSi,25/01/2019,30/06/2019
2511,CRC173126,Regionally Significant,Bulk Import 25/01/2529,CH\KatieSi,25/01/2019,30/06/2019
2512,CRC173131,Under 5l/s,Bulk Import 25/01/2530,CH\KatieSi,25/01/2019,30/06/2019
2513,CRC173151,Associated Permits Assumed,Bulk Import 25/01/2531,CH\KatieSi,25/01/2019,30/06/2019
2514,CRC173156,Consents with Associated WAPS,Bulk Import 25/01/2532,CH\KatieSi,25/01/2019,30/06/2019
2515,CRC173162,Consents with Associated WAPS,Bulk Import 25/01/2533,CH\KatieSi,25/01/2019,30/06/2019
2516,CRC173165,Associated Permits Assumed,Bulk Import 25/01/2534,CH\KatieSi,25/01/2019,30/06/2019
2517,CRC173172,Regionally Significant,Bulk Import 25/01/2535,CH\KatieSi,25/01/2019,30/06/2019
2518,CRC173174,Associated Permits Confirmed,Bulk Import 25/01/2536,CH\KatieSi,25/01/2019,30/06/2019
2519,CRC173177,Associated Permits Confirmed,Bulk Import 25/01/2537,CH\KatieSi,25/01/2019,30/06/2019
2520,CRC173180,Complicated Allocation,Bulk Import 25/01/2538,CH\KatieSi,25/01/2019,30/06/2019
2521,CRC173181,Consents with Associated WAPS,Bulk Import 25/01/2539,CH\KatieSi,25/01/2019,30/06/2019
2522,CRC173182,Consents with Associated WAPS,Bulk Import 25/01/2540,CH\KatieSi,25/01/2019,30/06/2019
2523,CRC173193,Consents with Associated WAPS,Bulk Import 25/01/2541,CH\KatieSi,25/01/2019,30/06/2019
2524,CRC173203,Consents with Associated WAPS,Bulk Import 25/01/2542,CH\KatieSi,25/01/2019,30/06/2019
2525,CRC173233,Consents with Associated WAPS,Bulk Import 25/01/2543,CH\KatieSi,25/01/2019,30/06/2019
2526,CRC173246,Consents with Associated WAPS,Bulk Import 25/01/2544,CH\KatieSi,25/01/2019,30/06/2019
2527,CRC173256,Associated Permits Assumed,Bulk Import 25/01/2545,CH\KatieSi,25/01/2019,30/06/2019
2528,CRC173259,Complicated Allocation,Bulk Import 25/01/2546,CH\KatieSi,25/01/2019,30/06/2019
2529,CRC173272,Consents with Associated WAPS,Bulk Import 25/01/2547,CH\KatieSi,25/01/2019,30/06/2019
2530,CRC173273,Consents with Associated WAPS,Bulk Import 25/01/2548,CH\KatieSi,25/01/2019,30/06/2019
2531,CRC173275,Consents with Associated WAPS,Bulk Import 25/01/2549,CH\KatieSi,25/01/2019,30/06/2019
2532,CRC173291,Consents with Associated WAPS,Bulk Import 25/01/2550,CH\KatieSi,25/01/2019,30/06/2019
2533,CRC173310,Associated Permits Confirmed,Bulk Import 25/01/2551,CH\KatieSi,25/01/2019,30/06/2019
2534,CRC173311,Associated Permits Confirmed,Bulk Import 25/01/2552,CH\KatieSi,25/01/2019,30/06/2019
2535,CRC173312,Associated Permits Confirmed,Bulk Import 25/01/2553,CH\KatieSi,25/01/2019,30/06/2019
2536,CRC173315,Consents with Associated WAPS,Bulk Import 25/01/2554,CH\KatieSi,25/01/2019,30/06/2019
2537,CRC173334,Associated Permits Confirmed,Bulk Import 25/01/2555,CH\KatieSi,25/01/2019,30/06/2019
2538,CRC173336,Consents with Associated WAPS,Bulk Import 25/01/2556,CH\KatieSi,25/01/2019,30/06/2019
2539,CRC173340,Consents with Associated WAPS,Bulk Import 25/01/2557,CH\KatieSi,25/01/2019,30/06/2019
2540,CRC173341,Complicated Allocation,Bulk Import 25/01/2558,CH\KatieSi,25/01/2019,30/06/2019
2541,CRC173343,Regionally Significant,Bulk Import 25/01/2559,CH\KatieSi,25/01/2019,30/06/2019
2542,CRC173354,Consents with Associated WAPS,Bulk Import 25/01/2560,CH\KatieSi,25/01/2019,30/06/2019
2543,CRC173368,Under 5l/s,Bulk Import 25/01/2561,CH\KatieSi,25/01/2019,30/06/2019
2544,CRC173378,Complicated Allocation,Bulk Import 25/01/2562,CH\KatieSi,25/01/2019,30/06/2019
2545,CRC173379,Associated Permits Assumed,Bulk Import 25/01/2563,CH\KatieSi,25/01/2019,30/06/2019
2546,CRC173386,Consents with Associated WAPS,Bulk Import 25/01/2564,CH\KatieSi,25/01/2019,30/06/2019
2547,CRC173387,Consents with Associated WAPS,Bulk Import 25/01/2565,CH\KatieSi,25/01/2019,30/06/2019
2548,CRC173401,Under 5l/s,Bulk Import 25/01/2566,CH\KatieSi,25/01/2019,30/06/2019
2549,CRC173404,Consents with Associated WAPS,Bulk Import 25/01/2567,CH\KatieSi,25/01/2019,30/06/2019
2550,CRC173412,Consents with Associated WAPS,Bulk Import 25/01/2568,CH\KatieSi,25/01/2019,30/06/2019
2551,CRC173452,Complicated Allocation,Bulk Import 25/01/2569,CH\KatieSi,25/01/2019,30/06/2019
2552,CRC173490,Complicated Allocation,Bulk Import 25/01/2570,CH\KatieSi,25/01/2019,30/06/2019
2553,CRC173494,Regionally Significant,Bulk Import 25/01/2571,CH\KatieSi,25/01/2019,30/06/2019
2554,CRC173507,Complicated Allocation,Bulk Import 25/01/2572,CH\KatieSi,25/01/2019,30/06/2019
2555,CRC173510,Complicated Allocation,Bulk Import 25/01/2573,CH\KatieSi,25/01/2019,30/06/2019
2556,CRC173574,Complicated Allocation,Bulk Import 25/01/2574,CH\KatieSi,25/01/2019,30/06/2019
2557,CRC173601,Associated Permits Confirmed,Bulk Import 25/01/2575,CH\KatieSi,25/01/2019,30/06/2019
2558,CRC173602,Associated Permits Confirmed,Bulk Import 25/01/2576,CH\KatieSi,25/01/2019,30/06/2019
2559,CRC173613,Complicated Allocation,Bulk Import 25/01/2577,CH\KatieSi,25/01/2019,30/06/2019
2560,CRC173619,Associated Permits Assumed,Bulk Import 25/01/2578,CH\KatieSi,25/01/2019,30/06/2019
2561,CRC173633,Associated Permits Assumed,Bulk Import 25/01/2579,CH\KatieSi,25/01/2019,30/06/2019
2562,CRC173644,Regionally Significant,Bulk Import 25/01/2580,CH\KatieSi,25/01/2019,30/06/2019
2563,CRC173659,Under 5l/s,Bulk Import 25/01/2581,CH\KatieSi,25/01/2019,30/06/2019
2564,CRC173661,Consents with Associated WAPS,Bulk Import 25/01/2582,CH\KatieSi,25/01/2019,30/06/2019
2565,CRC173677,Under 5l/s,Bulk Import 25/01/2583,CH\KatieSi,25/01/2019,30/06/2019
2566,CRC173678,Complicated Allocation,Bulk Import 25/01/2584,CH\KatieSi,25/01/2019,30/06/2019
2567,CRC173695,Consents with Associated WAPS,Bulk Import 25/01/2585,CH\KatieSi,25/01/2019,30/06/2019
2568,CRC173704,Consents with Associated WAPS,Bulk Import 25/01/2586,CH\KatieSi,25/01/2019,30/06/2019
2569,CRC173707,Consents with Associated WAPS,Bulk Import 25/01/2587,CH\KatieSi,25/01/2019,30/06/2019
2570,CRC173709,Consents with Associated WAPS,Bulk Import 25/01/2588,CH\KatieSi,25/01/2019,30/06/2019
2571,CRC173711,Complicated Allocation,Bulk Import 25/01/2589,CH\KatieSi,25/01/2019,30/06/2019
2572,CRC173715,Complicated Allocation,Bulk Import 25/01/2590,CH\KatieSi,25/01/2019,30/06/2019
2573,CRC173737,Consents with Associated WAPS,Bulk Import 25/01/2591,CH\KatieSi,25/01/2019,30/06/2019
2574,CRC173744,Complicated Allocation,Bulk Import 25/01/2592,CH\KatieSi,25/01/2019,30/06/2019
2575,CRC173756,Under 5l/s,Bulk Import 25/01/2593,CH\KatieSi,25/01/2019,30/06/2019
2576,CRC173765,Under 5l/s,Bulk Import 25/01/2594,CH\KatieSi,25/01/2019,30/06/2019
2577,CRC173772,Consents with Associated WAPS,Bulk Import 25/01/2595,CH\KatieSi,25/01/2019,30/06/2019
2578,CRC173785,Regionally Significant,Bulk Import 25/01/2596,CH\KatieSi,25/01/2019,30/06/2019
2579,CRC173786,Regionally Significant,Bulk Import 25/01/2597,CH\KatieSi,25/01/2019,30/06/2019
